34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:00:00.0 (334806)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
13:00:00.0 (375741)|EXECUTION_STARTED
13:00:00.0 (380336)|CODE_UNIT_STARTED|[EXTERNAL]|01pi0000007Fbf4|test every second new
13:00:00.0 (5790077)|HEAP_ALLOCATE|[72]|Bytes:3
13:00:00.0 (5851009)|HEAP_ALLOCATE|[77]|Bytes:152
13:00:00.0 (5865246)|HEAP_ALLOCATE|[342]|Bytes:408
13:00:00.0 (5877991)|HEAP_ALLOCATE|[355]|Bytes:408
13:00:00.0 (5888351)|HEAP_ALLOCATE|[467]|Bytes:48
13:00:00.0 (5944800)|HEAP_ALLOCATE|[139]|Bytes:6
13:00:00.0 (27498611)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
13:00:00.0 (27576436)|SYSTEM_METHOD_ENTRY|[1]|SchedulableContextImpl.SchedulableContextImpl()
13:00:00.0 (27584452)|STATEMENT_EXECUTE|[1]
13:00:00.0 (27611224)|SYSTEM_METHOD_EXIT|[1]|SchedulableContextImpl
13:00:00.0 (27621647)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:00:00.0 (27627802)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:00:00.0 (27633929)|VARIABLE_SCOPE_BEGIN|[4]|this|System.SchedulableContextImpl|true|false
13:00:00.0 (27714387)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x7096e87b
13:00:00.0 (27722253)|VARIABLE_SCOPE_BEGIN|[4]|triggerId|Id|false|false
13:00:00.0 (27801694)|VARIABLE_ASSIGNMENT|[4]|triggerId|"08e0H00002GRz7EQAT"
13:00:00.0 (27964688)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
13:00:00.0 (27977780)|METHOD_ENTRY|[1]|01pi0000007Fbf4|accchildupdate_scheduler.accchildupdate_scheduler()
13:00:00.0 (27983270)|STATEMENT_EXECUTE|[1]
13:00:00.0 (27987428)|STATEMENT_EXECUTE|[1]
13:00:00.0 (27990766)|METHOD_EXIT|[1]|accchildupdate_scheduler
13:00:00.0 (28001529)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:00:00.0 (28005586)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:00:00.0 (28011135)|VARIABLE_SCOPE_BEGIN|[7]|this|accchildupdate_scheduler|true|false
13:00:00.0 (28050395)|VARIABLE_ASSIGNMENT|[7]|this|{"ac":"0x6d6e0393","acchildlist":"0x2afcfb75"}|0x2f54d084
13:00:00.0 (28057446)|VARIABLE_SCOPE_BEGIN|[7]|SC|System.SchedulableContext|true|false
13:00:00.0 (28180105)|VARIABLE_ASSIGNMENT|[7]|SC|{"triggerId":"08e0H00002GRz7EQAT"}|0x7096e87b
13:00:00.0 (28192607)|STATEMENT_EXECUTE|[7]
13:00:00.0 (28194459)|STATEMENT_EXECUTE|[10]
13:00:00.0 (28225118)|HEAP_ALLOCATE|[10]|Bytes:8
13:00:00.0 (28235370)|HEAP_ALLOCATE|[10]|Bytes:2
13:00:00.0 (28249777)|METHOD_ENTRY|[1]|01pi0000007FLhx|acc_child_helper.acc_child_helper()
13:00:00.0 (28255257)|STATEMENT_EXECUTE|[1]
13:00:00.0 (28258238)|STATEMENT_EXECUTE|[1]
13:00:00.0 (28261916)|METHOD_EXIT|[1]|acc_child_helper
13:00:00.0 (28295140)|METHOD_ENTRY|[10]|01pi0000007FLhx|acc_child_helper.updateaccountsfromscheduler()
13:00:00.0 (28326057)|VARIABLE_SCOPE_BEGIN|[58]|this|acc_child_helper|true|false
13:00:00.0 (28412936)|VARIABLE_ASSIGNMENT|[58]|this|{"acc_childMap":"0x6684faa0","acc_childMap1":"0x6684faa0","acchildlist":"0x1bec5af5","accids":"0x4fe0b88","aclist":"0x59b5017","enddate":"2017-11-30T00:00:00.000Z","numberOfDays":30,"startdate":"2016-11-01T00:00:00.000Z","todaysdate":"2017-11-29T00:00:00.000Z"}|0x6d6e0393
13:00:00.0 (28425685)|STATEMENT_EXECUTE|[58]
13:00:00.0 (28427745)|STATEMENT_EXECUTE|[60]
13:00:00.0 (28431882)|HEAP_ALLOCATE|[60]|Bytes:53
13:00:00.0 (28462092)|HEAP_ALLOCATE|[60]|Bytes:4
13:00:00.0 (28504006)|HEAP_ALLOCATE|[50]|Bytes:5
13:00:00.0 (28522809)|HEAP_ALLOCATE|[56]|Bytes:5
13:00:00.0 (28533743)|HEAP_ALLOCATE|[64]|Bytes:7
13:00:00.0 (29825887)|SOQL_EXECUTE_BEGIN|[60]|Aggregations:0|SELECT name, id, Number_of_acc_childs__c FROM account
13:00:00.0 (33942160)|SOQL_EXECUTE_END|[60]|Rows:98
13:00:00.0 (33962988)|HEAP_ALLOCATE|[60]|Bytes:396
13:00:00.0 (34097585)|HEAP_ALLOCATE|[60]|Bytes:11367
13:00:00.0 (34150515)|HEAP_ALLOCATE|[60]|Bytes:396
13:00:00.0 (34175418)|VARIABLE_ASSIGNMENT|[60]|this.aclist|"List of size 98 too large to display"|0x6d6e0393
13:00:00.0 (34182970)|STATEMENT_EXECUTE|[61]
13:00:00.0 (34187116)|HEAP_ALLOCATE|[61]|Bytes:164
13:00:00.0 (34199273)|HEAP_ALLOCATE|[61]|Bytes:4
13:00:00.0 (34207307)|HEAP_ALLOCATE|[61]|Bytes:7
13:00:00.0 (34236486)|HEAP_ALLOCATE|[61]|Bytes:7
13:00:00.0 (34261887)|HEAP_ALLOCATE|[61]|Bytes:7
13:00:00.0 (35877649)|SOQL_EXECUTE_BEGIN|[61]|Aggregations:0|SELECT id, name, Account__c, End_date__c, Start_date__c FROM Acc_Child__c WHERE (Account__c IN :tmpVar1 AND (Start_date__c > :tmpVar2 AND Start_date__c < :tmpVar3))
13:00:00.0 (40717339)|SOQL_EXECUTE_END|[61]|Rows:0
13:00:00.0 (40743197)|HEAP_ALLOCATE|[61]|Bytes:4
13:00:00.0 (40754338)|HEAP_ALLOCATE|[61]|Bytes:0
13:00:00.0 (40790558)|HEAP_ALLOCATE|[61]|Bytes:4
13:00:00.0 (40815537)|VARIABLE_ASSIGNMENT|[61]|this.acchildlist|[]|0x6d6e0393
13:00:00.0 (40822656)|STATEMENT_EXECUTE|[64]
13:00:00.0 (40843849)|METHOD_ENTRY|[64]|01pi0000007FLhx|acc_child_helper.getacctoaccchildmap(List<Acc_Child__c>)
13:00:00.0 (40874725)|VARIABLE_SCOPE_BEGIN|[15]|this|acc_child_helper|true|false
13:00:00.0 (40959820)|VARIABLE_ASSIGNMENT|[15]|this|{"acc_childMap":"0x6684faa0","acc_childMap1":"0x6684faa0","acchildlist":"0x738807e4","accids":"0x4fe0b88","aclist":"0x725247d","enddate":"2017-11-30T00:00:00.000Z","numberOfDays":30,"startdate":"2016-11-01T00:00:00.000Z","todaysdate":"2017-11-29T00:00:00.000Z"}|0x6d6e0393
13:00:00.0 (40970155)|VARIABLE_SCOPE_BEGIN|[15]|acchildlist1|List<Acc_Child__c>|true|false
13:00:00.0 (40979828)|VARIABLE_ASSIGNMENT|[15]|acchildlist1|[]|0x738807e4
13:00:00.0 (40988584)|STATEMENT_EXECUTE|[15]
13:00:00.0 (40990501)|STATEMENT_EXECUTE|[16]
13:00:00.0 (41013830)|HEAP_ALLOCATE|[16]|Bytes:4
13:00:00.0 (41061721)|VARIABLE_ASSIGNMENT|[16]|this.acc_childMap1|{}|0x6d6e0393
13:00:00.0 (41384946)|HEAP_ALLOCATE|[17]|Bytes:5
13:00:00.0 (41416015)|VARIABLE_ASSIGNMENT|[17]|achild1|null|
13:00:00.0 (41422501)|STATEMENT_EXECUTE|[17]
13:00:00.0 (41424602)|STATEMENT_EXECUTE|[28]
13:00:00.0 (41431655)|METHOD_EXIT|[64]|01pi0000007FLhx|acc_child_helper.getacctoaccchildmap(List<Acc_Child__c>)
13:00:00.0 (41446203)|VARIABLE_ASSIGNMENT|[64]|this.acc_childMap|{}|0x6d6e0393
13:00:00.0 (41543471)|HEAP_ALLOCATE|[66]|Bytes:5
13:00:00.0 (41561542)|HEAP_ALLOCATE|[66]|Bytes:16
13:00:00.0 (41571147)|VARIABLE_SCOPE_BEGIN|[66]|a|Account|true|false
13:00:00.0 (41591205)|VARIABLE_ASSIGNMENT|[66]|a|{"Name":"LightningAccount","Id":"001i0000027oh3JAAQ","Number_of_acc_childs (3 more) ...":0}|0x671d12e9
13:00:00.0 (41598336)|STATEMENT_EXECUTE|[66]
13:00:00.0 (41679387)|STATEMENT_EXECUTE|[71]
13:00:00.0 (41683125)|STATEMENT_EXECUTE|[72]
13:00:00.0 (41722901)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41731757)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41798977)|VARIABLE_ASSIGNMENT|[72]|this.Number_of_acc_childs__c|0|0x671d12e9
13:00:00.0 (41816611)|HEAP_ALLOCATE|[66]|Bytes:5
13:00:00.0 (41828352)|HEAP_ALLOCATE|[66]|Bytes:16
13:00:00.0 (41835554)|VARIABLE_SCOPE_BEGIN|[66]|a|Account|true|false
13:00:00.0 (41850979)|VARIABLE_ASSIGNMENT|[66]|a|{"Name":"testing","Id":"001i0000027o3HQAAY","Number_of_acc_childs (3 more) ...":0}|0x1d509420
13:00:00.0 (41857318)|STATEMENT_EXECUTE|[66]
13:00:00.0 (41871328)|STATEMENT_EXECUTE|[71]
13:00:00.0 (41873104)|STATEMENT_EXECUTE|[72]
13:00:00.0 (41879576)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41883777)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41906217)|VARIABLE_ASSIGNMENT|[72]|this.Number_of_acc_childs__c|0|0x1d509420
13:00:00.0 (41918688)|HEAP_ALLOCATE|[66]|Bytes:5
13:00:00.0 (41928316)|HEAP_ALLOCATE|[66]|Bytes:16
13:00:00.0 (41934173)|VARIABLE_SCOPE_BEGIN|[66]|a|Account|true|false
13:00:00.0 (41947213)|VARIABLE_ASSIGNMENT|[66]|a|{"Name":"trial","Id":"001i0000021tbOvAAI","Number_of_acc_childs (3 more) ...":0}|0x4a919003
13:00:00.0 (41953527)|STATEMENT_EXECUTE|[66]
13:00:00.0 (41964337)|STATEMENT_EXECUTE|[71]
13:00:00.0 (41965930)|STATEMENT_EXECUTE|[72]
13:00:00.0 (41971360)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41975412)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (41993494)|VARIABLE_ASSIGNMENT|[72]|this.Number_of_acc_childs__c|0|0x4a919003
13:00:00.0 (42005026)|HEAP_ALLOCATE|[66]|Bytes:5
13:00:00.0 (42014316)|HEAP_ALLOCATE|[66]|Bytes:16
13:00:00.0 (42019986)|VARIABLE_SCOPE_BEGIN|[66]|a|Account|true|false
13:00:00.0 (42032423)|VARIABLE_ASSIGNMENT|[66]|a|{"Name":"Origins","Id":"001i000001cdofwAAA","Number_of_acc_childs (3 more) ...":0}|0x6abf31b5
13:00:00.0 (42038840)|STATEMENT_EXECUTE|[66]
13:00:00.0 (42048078)|STATEMENT_EXECUTE|[71]
13:00:00.0 (42049724)|STATEMENT_EXECUTE|[72]
13:00:00.0 (42054587)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (42058195)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (42074877)|VARIABLE_ASSIGNMENT|[72]|this.Number_of_acc_childs__c|0|0x6abf31b5
13:00:00.0 (42085898)|HEAP_ALLOCATE|[66]|Bytes:5
13:00:00.0 (42094744)|HEAP_ALLOCATE|[66]|Bytes:16
13:00:00.0 (42099965)|VARIABLE_SCOPE_BEGIN|[66]|a|Account|true|false
13:00:00.0 (42114140)|VARIABLE_ASSIGNMENT|[66]|a|{"Name":"Garden State Credit  (10 more) ...","Id":"001i000001cdofxAAA","Number_of_acc_childs (3 more) ...":0}|0x653aec51
13:00:00.0 (42119883)|STATEMENT_EXECUTE|[66]
13:00:00.0 (42128948)|STATEMENT_EXECUTE|[71]
13:00:00.0 (42130474)|STATEMENT_EXECUTE|[72]
13:00:00.0 (42135561)|HEAP_ALLOCATE|[72]|Bytes:28
13:00:00.0 (42139602)|HEAP_ALLOCATE|[72]|Bytes:28
