42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:37:23.0 (287236)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
13:37:23.0 (422949)|EXECUTION_STARTED
13:37:23.0 (427664)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
13:37:23.0 (1874903)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
13:37:23.0 (7115514)|HEAP_ALLOCATE|[72]|Bytes:3
13:37:23.0 (7182202)|HEAP_ALLOCATE|[77]|Bytes:152
13:37:23.0 (7196650)|HEAP_ALLOCATE|[342]|Bytes:408
13:37:23.0 (7208385)|HEAP_ALLOCATE|[355]|Bytes:408
13:37:23.0 (7218492)|HEAP_ALLOCATE|[467]|Bytes:48
13:37:23.0 (7245717)|HEAP_ALLOCATE|[139]|Bytes:6
13:37:23.0 (9838808)|VF_DESERIALIZE_VIEWSTATE_END
13:37:23.10 (10466193)|SYSTEM_MODE_ENTER|true
13:37:23.10 (10613771)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
13:37:23.10 (10640551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:37:23.10 (10661182)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
13:37:23.10 (10667663)|STATEMENT_EXECUTE|[1]
13:37:23.11 (11539368)|SYSTEM_MODE_ENTER|true
13:37:23.11 (11592803)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:37:23.11 (11601239)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
13:37:23.11 (11649973)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x64d70474
13:37:23.11 (11657334)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
13:37:23.11 (11667371)|VARIABLE_ASSIGNMENT|[88]|escape|null
13:37:23.0 (11846062)|SYSTEM_MODE_ENTER|true
13:37:23.0 (11870493)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
13:37:23.0 (11878397)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
13:37:23.0 (11882576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
13:37:23.0 (11886907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
13:37:23.0 (11893792)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
13:37:23.0 (11900045)|STATEMENT_EXECUTE|[1]
13:37:23.0 (11904537)|STATEMENT_EXECUTE|[1]
13:37:23.0 (11906095)|STATEMENT_EXECUTE|[174]
13:37:23.0 (11910465)|METHOD_EXIT|[1]|docappcontroller
13:37:23.0 (14270924)|SYSTEM_MODE_ENTER|true
13:37:23.0 (16107423)|SYSTEM_MODE_ENTER|true
13:37:23.0 (17154609)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
13:37:23.0 (17166660)|VARIABLE_SCOPE_BEGIN|[119]|this|docappcontroller|true|false
13:37:23.0 (17229568)|VARIABLE_ASSIGNMENT|[119]|this|{"aptdum":"0x14aa619a","Docdum":"0x17c5bba4","Initialselected":0,"timewraplistInitial":"0x69b9a6e4"}|0x4e38a804
13:37:23.0 (17240939)|STATEMENT_EXECUTE|[119]
13:37:23.0 (17242921)|STATEMENT_EXECUTE|[120]
13:37:23.0 (17246842)|HEAP_ALLOCATE|[120]|Bytes:9
13:37:23.0 (17296884)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x14aa619a","Docdum":"0x17c5bba4","Initialselected":0,"timewraplistInitial":"0x69b9a6e4"}|0x4e38a804
13:37:23.0 (17362991)|HEAP_ALLOCATE|[120]|Bytes:41
13:37:23.0 (17382829)|HEAP_ALLOCATE|[120]|Bytes:50
13:37:23.0 (17403369)|USER_DEBUG|[120]|DEBUG|hello--->Doctor__c:{Speciality__c=General Surgery}
13:37:23.0 (17445288)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x14aa619a","Docdum":"0x17c5bba4","Initialselected":0,"timewraplistInitial":"0x69b9a6e4"}|0x4e38a804
13:37:23.0 (17476597)|STATEMENT_EXECUTE|[121]
13:37:23.0 (17478707)|STATEMENT_EXECUTE|[122]
13:37:23.0 (17500794)|HEAP_ALLOCATE|[122]|Bytes:4
13:37:23.0 (17507702)|HEAP_ALLOCATE|[122]|Bytes:104
13:37:23.0 (17517860)|HEAP_ALLOCATE|[122]|Bytes:4
13:37:23.0 (17528632)|HEAP_ALLOCATE|[122]|Bytes:7
13:37:23.0 (17564276)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x14aa619a","Docdum":"0x17c5bba4","Initialselected":0,"timewraplistInitial":"0x69b9a6e4"}|0x4e38a804
13:37:23.0 (17810951)|SOQL_EXECUTE_BEGIN|[122]|Aggregations:0|SELECT Id, Name, End_Time__c, Speciality__c, Start_Time__c FROM Doctor__c WHERE Speciality__c = :tmpVar1
13:37:23.0 (21597364)|SOQL_EXECUTE_END|[122]|Rows:2
13:37:23.0 (21620239)|HEAP_ALLOCATE|[122]|Bytes:12
13:37:23.0 (21643588)|HEAP_ALLOCATE|[122]|Bytes:227
13:37:23.0 (21675521)|HEAP_ALLOCATE|[122]|Bytes:12
13:37:23.0 (21707913)|HEAP_ALLOCATE|[122]|Bytes:24
13:37:23.0 (21718147)|HEAP_ALLOCATE|[122]|Bytes:4
13:37:23.0 (21723986)|HEAP_ALLOCATE|[122]|Bytes:24
13:37:23.0 (21728590)|HEAP_ALLOCATE|[122]|Bytes:4
13:37:23.0 (21778850)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x14aa619a","Docdum":"0x17c5bba4","Initialselected":0,"timewraplistInitial":"0x69b9a6e4"}|0x4e38a804
13:37:23.0 (21894276)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x10317eea
13:37:23.0 (21928509)|VARIABLE_ASSIGNMENT|[109]|this.Docmap|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x4e38a804
13:37:23.0 (21944179)|STATEMENT_EXECUTE|[125]
