42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:58:31.0 (55372)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
13:58:31.0 (84304)|EXECUTION_STARTED
13:58:31.0 (88077)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
13:58:31.0 (1047508)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
13:58:31.0 (4221740)|HEAP_ALLOCATE|[72]|Bytes:3
13:58:31.0 (4264003)|HEAP_ALLOCATE|[77]|Bytes:152
13:58:31.0 (4279079)|HEAP_ALLOCATE|[342]|Bytes:408
13:58:31.0 (4290700)|HEAP_ALLOCATE|[355]|Bytes:408
13:58:31.0 (4301635)|HEAP_ALLOCATE|[467]|Bytes:48
13:58:31.0 (4332563)|HEAP_ALLOCATE|[139]|Bytes:6
13:58:31.0 (7365580)|VF_DESERIALIZE_VIEWSTATE_END
13:58:31.7 (7950070)|SYSTEM_MODE_ENTER|true
13:58:31.7 (8018097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
13:58:31.7 (8026404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:58:31.7 (8039354)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
13:58:31.7 (8045865)|STATEMENT_EXECUTE|[1]
13:58:31.8 (8833250)|SYSTEM_MODE_ENTER|true
13:58:31.8 (8884739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:58:31.8 (8892959)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
13:58:31.8 (8931614)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x3c525875
13:58:31.8 (8939049)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
13:58:31.8 (8949031)|VARIABLE_ASSIGNMENT|[88]|escape|null
13:58:31.0 (9084744)|SYSTEM_MODE_ENTER|true
13:58:31.0 (9106004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
13:58:31.0 (9114012)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
13:58:31.0 (9118295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
13:58:31.0 (9122623)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
13:58:31.0 (9130294)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
13:58:31.0 (9135707)|STATEMENT_EXECUTE|[1]
13:58:31.0 (9139501)|STATEMENT_EXECUTE|[1]
13:58:31.0 (9141049)|STATEMENT_EXECUTE|[174]
13:58:31.0 (9145760)|METHOD_EXIT|[1]|docappcontroller
13:58:31.0 (11409104)|SYSTEM_MODE_ENTER|true
13:58:31.0 (12139873)|SYSTEM_MODE_ENTER|true
13:58:31.0 (13037107)|SYSTEM_MODE_ENTER|true
13:58:31.0 (13263008)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
13:58:31.0 (13272888)|VARIABLE_SCOPE_BEGIN|[133]|this|docappcontroller|true|false
13:58:31.0 (13322480)|VARIABLE_ASSIGNMENT|[133]|this|{"aptdum":"0x1407d47d","Docdum":"0x5fe5b7fb","Docmap":"0x358dd279","Initialselected":0,"timewraplistInitial":"0x13309b41"}|0x7fe88bf6
13:58:31.0 (13334038)|STATEMENT_EXECUTE|[133]
13:58:31.0 (13336177)|STATEMENT_EXECUTE|[135]
13:58:31.0 (13350918)|HEAP_ALLOCATE|[135]|Bytes:4
13:58:31.0 (13381295)|VARIABLE_SCOPE_BEGIN|[135]|options|List<System.SelectOption>|true|false
13:58:31.0 (13404213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:31.0 (13414057)|VARIABLE_ASSIGNMENT|[135]|options|[]|0x393e1166
13:58:31.0 (13419865)|STATEMENT_EXECUTE|[136]
13:58:31.0 (13427777)|HEAP_ALLOCATE|[136]|Bytes:8
13:58:31.0 (13476528)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:31.0 (13523671)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x1407d47d","Docdum":"0x5fe5b7fb","Docmap":"0x358dd279","Initialselected":0,"timewraplistInitial":"0x13309b41"}|0x7fe88bf6
13:58:31.0 (13537967)|STATEMENT_EXECUTE|[137]
13:58:31.0 (13565178)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x1407d47d","Docdum":"0x5fe5b7fb","Docmap":"0x358dd279","Initialselected":0,"timewraplistInitial":"0x13309b41"}|0x7fe88bf6
13:58:31.0 (13607923)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:58:31.0 (13625065)|HEAP_ALLOCATE|[138]|Bytes:237
13:58:31.0 (13751293)|HEAP_ALLOCATE|[138]|Bytes:5
13:58:31.0 (13806183)|HEAP_ALLOCATE|[138]|Bytes:24
13:58:31.0 (13816914)|VARIABLE_SCOPE_BEGIN|[138]|doc|Doctor__c|true|false
13:58:31.0 (13944974)|VARIABLE_ASSIGNMENT|[138]|doc|{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000}|0x4ed2d1ae
13:58:31.0 (13955015)|STATEMENT_EXECUTE|[138]
13:58:31.0 (13956787)|STATEMENT_EXECUTE|[139]
13:58:31.0 (13999152)|HEAP_ALLOCATE|[139]|Bytes:18
13:58:31.0 (14050555)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:58:31.0 (14068607)|HEAP_ALLOCATE|[138]|Bytes:5
13:58:31.0 (14090247)|HEAP_ALLOCATE|[138]|Bytes:24
13:58:31.0 (14098181)|VARIABLE_SCOPE_BEGIN|[138]|doc|Doctor__c|true|false
13:58:31.0 (14117346)|VARIABLE_ASSIGNMENT|[138]|doc|{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}|0x3420cb2a
13:58:31.0 (14124078)|STATEMENT_EXECUTE|[138]
13:58:31.0 (14125976)|STATEMENT_EXECUTE|[139]
13:58:31.0 (14134972)|HEAP_ALLOCATE|[139]|Bytes:18
