42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:22:09.0 (299844)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
16:22:09.0 (332309)|EXECUTION_STARTED
16:22:09.0 (337231)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
16:22:09.0 (7932166)|SYSTEM_MODE_ENTER|true
16:22:09.0 (8353655)|HEAP_ALLOCATE|[72]|Bytes:3
16:22:09.0 (8395437)|HEAP_ALLOCATE|[77]|Bytes:152
16:22:09.0 (8407941)|HEAP_ALLOCATE|[342]|Bytes:408
16:22:09.0 (8419514)|HEAP_ALLOCATE|[355]|Bytes:408
16:22:09.0 (8430008)|HEAP_ALLOCATE|[467]|Bytes:48
16:22:09.0 (8457206)|HEAP_ALLOCATE|[139]|Bytes:6
16:22:09.0 (8471445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
16:22:09.0 (8476349)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
16:22:09.0 (8480105)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
16:22:09.0 (8483838)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:22:09.0 (8492878)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
16:22:09.0 (8499326)|STATEMENT_EXECUTE|[1]
16:22:09.0 (8503696)|STATEMENT_EXECUTE|[1]
16:22:09.0 (8505184)|STATEMENT_EXECUTE|[208]
16:22:09.0 (8510005)|METHOD_EXIT|[1]|docappcontroller
16:22:09.0 (9027924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:22:09.0 (9040837)|VARIABLE_SCOPE_BEGIN|[145]|this|docappcontroller|true|false
16:22:09.0 (9116784)|VARIABLE_ASSIGNMENT|[145]|this|{}|0x2da8d002
16:22:09.0 (9127544)|STATEMENT_EXECUTE|[1]
16:22:09.0 (9129423)|STATEMENT_EXECUTE|[3]
16:22:09.0 (9131869)|STATEMENT_EXECUTE|[4]
16:22:09.0 (9133746)|STATEMENT_EXECUTE|[5]
16:22:09.0 (9184643)|HEAP_ALLOCATE|[5]|Bytes:4
16:22:09.0 (9320682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:22:09.0 (9336283)|VARIABLE_ASSIGNMENT|[5]|this.timewraplistInitial|[]|0x2da8d002
16:22:09.0 (9342090)|STATEMENT_EXECUTE|[6]
16:22:09.0 (9347136)|HEAP_ALLOCATE|[6]|Bytes:4
16:22:09.0 (9356664)|VARIABLE_ASSIGNMENT|[6]|this.Initialselected|0|0x2da8d002
16:22:09.0 (9361495)|STATEMENT_EXECUTE|[7]
16:22:09.0 (9363029)|STATEMENT_EXECUTE|[138]
16:22:09.0 (9364609)|STATEMENT_EXECUTE|[139]
16:22:09.0 (9366018)|STATEMENT_EXECUTE|[140]
16:22:09.0 (9367434)|STATEMENT_EXECUTE|[141]
16:22:09.0 (9368828)|STATEMENT_EXECUTE|[142]
16:22:09.0 (9370241)|STATEMENT_EXECUTE|[143]
16:22:09.0 (9378224)|HEAP_ALLOCATE|[6]|Bytes:6
16:22:09.0 (9427613)|STATEMENT_EXECUTE|[145]
