42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:05:54.0 (296872)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
13:05:54.0 (333097)|EXECUTION_STARTED
13:05:54.0 (338391)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
13:05:54.0 (1228217)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
13:05:54.0 (6038415)|HEAP_ALLOCATE|[72]|Bytes:3
13:05:54.0 (6085888)|HEAP_ALLOCATE|[77]|Bytes:152
13:05:54.0 (6097731)|HEAP_ALLOCATE|[342]|Bytes:408
13:05:54.0 (6108419)|HEAP_ALLOCATE|[355]|Bytes:408
13:05:54.0 (6118286)|HEAP_ALLOCATE|[467]|Bytes:48
13:05:54.0 (6142981)|HEAP_ALLOCATE|[139]|Bytes:6
13:05:54.0 (8584233)|VF_DESERIALIZE_VIEWSTATE_END
13:05:54.9 (9143320)|SYSTEM_MODE_ENTER|true
13:05:54.9 (9212554)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
13:05:54.9 (9245905)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
13:05:54.9 (9267582)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
13:05:54.9 (9273733)|STATEMENT_EXECUTE|[1]
13:05:54.10 (10088713)|SYSTEM_MODE_ENTER|true
13:05:54.10 (10140767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:05:54.10 (10149071)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
13:05:54.10 (10200478)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x7d58e748
13:05:54.10 (10208228)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
13:05:54.10 (10217593)|VARIABLE_ASSIGNMENT|[88]|escape|null
13:05:54.0 (10385669)|SYSTEM_MODE_ENTER|true
13:05:54.0 (10408381)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
13:05:54.0 (10421066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
13:05:54.0 (10425438)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
13:05:54.0 (10428860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:05:54.0 (10437277)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
13:05:54.0 (10442875)|STATEMENT_EXECUTE|[1]
13:05:54.0 (10446621)|STATEMENT_EXECUTE|[1]
13:05:54.0 (10448136)|STATEMENT_EXECUTE|[153]
13:05:54.0 (10453155)|METHOD_EXIT|[1]|docappcontroller
13:05:54.0 (13473920)|SYSTEM_MODE_ENTER|true
13:05:54.0 (15577020)|SYSTEM_MODE_ENTER|true
13:05:54.0 (16077840)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
13:05:54.0 (16089457)|VARIABLE_SCOPE_BEGIN|[98]|this|docappcontroller|true|false
13:05:54.0 (16139856)|VARIABLE_ASSIGNMENT|[98]|this|{"aptdum":"0x73b599ce","Docdum":"0x11d4a470","timewraplistInitial":"0x292126fb"}|0x412a1ae9
13:05:54.0 (16150780)|STATEMENT_EXECUTE|[98]
13:05:54.0 (16152751)|STATEMENT_EXECUTE|[99]
13:05:54.0 (16156644)|HEAP_ALLOCATE|[99]|Bytes:9
13:05:54.0 (16201218)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x73b599ce","Docdum":"0x11d4a470","timewraplistInitial":"0x292126fb"}|0x412a1ae9
13:05:54.0 (16257525)|HEAP_ALLOCATE|[99]|Bytes:41
13:05:54.0 (16276262)|HEAP_ALLOCATE|[99]|Bytes:50
13:05:54.0 (16295869)|USER_DEBUG|[99]|DEBUG|hello--->Doctor__c:{Speciality__c=General Surgery}
13:05:54.0 (16334226)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x73b599ce","Docdum":"0x11d4a470","timewraplistInitial":"0x292126fb"}|0x412a1ae9
13:05:54.0 (16368782)|STATEMENT_EXECUTE|[100]
13:05:54.0 (16371333)|STATEMENT_EXECUTE|[101]
13:05:54.0 (16391503)|HEAP_ALLOCATE|[101]|Bytes:4
13:05:54.0 (16398289)|HEAP_ALLOCATE|[101]|Bytes:104
13:05:54.0 (16408306)|HEAP_ALLOCATE|[101]|Bytes:4
13:05:54.0 (16418818)|HEAP_ALLOCATE|[101]|Bytes:7
13:05:54.0 (16452298)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x73b599ce","Docdum":"0x11d4a470","timewraplistInitial":"0x292126fb"}|0x412a1ae9
13:05:54.0 (16722190)|SOQL_EXECUTE_BEGIN|[101]|Aggregations:0|SELECT Id, Name, End_Time__c, Speciality__c, Start_Time__c FROM Doctor__c WHERE Speciality__c = :tmpVar1
13:05:54.0 (32309928)|SOQL_EXECUTE_END|[101]|Rows:2
13:05:54.0 (32333937)|HEAP_ALLOCATE|[101]|Bytes:12
13:05:54.0 (32354102)|HEAP_ALLOCATE|[101]|Bytes:227
13:05:54.0 (32384866)|HEAP_ALLOCATE|[101]|Bytes:12
13:05:54.0 (32413091)|HEAP_ALLOCATE|[101]|Bytes:24
