42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:09:45.0 (54339)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
15:09:45.0 (81026)|EXECUTION_STARTED
15:09:45.0 (86570)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
15:09:45.0 (1022179)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
15:09:45.0 (6431641)|HEAP_ALLOCATE|[72]|Bytes:3
15:09:45.0 (6473511)|HEAP_ALLOCATE|[77]|Bytes:152
15:09:45.0 (6487380)|HEAP_ALLOCATE|[342]|Bytes:408
15:09:45.0 (6498876)|HEAP_ALLOCATE|[355]|Bytes:408
15:09:45.0 (6510657)|HEAP_ALLOCATE|[467]|Bytes:48
15:09:45.0 (6537531)|HEAP_ALLOCATE|[139]|Bytes:6
15:09:45.0 (9190885)|VF_DESERIALIZE_VIEWSTATE_END
15:09:45.9 (9783965)|SYSTEM_MODE_ENTER|true
15:09:45.9 (9858804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
15:09:45.9 (9867872)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
15:09:45.9 (9877613)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
15:09:45.9 (9883251)|STATEMENT_EXECUTE|[1]
15:09:45.10 (10628915)|SYSTEM_MODE_ENTER|true
15:09:45.10 (10680279)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:09:45.10 (10688458)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
15:09:45.10 (10723465)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x23bbe1f9
15:09:45.10 (10730013)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
15:09:45.10 (10739759)|VARIABLE_ASSIGNMENT|[88]|escape|null
15:09:45.0 (10901499)|SYSTEM_MODE_ENTER|true
15:09:45.0 (10925493)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
15:09:45.0 (10933169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
15:09:45.0 (10937054)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
15:09:45.0 (10940372)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
15:09:45.0 (10946820)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
15:09:45.0 (10952171)|STATEMENT_EXECUTE|[1]
15:09:45.0 (10955636)|STATEMENT_EXECUTE|[1]
15:09:45.0 (10957168)|STATEMENT_EXECUTE|[201]
15:09:45.0 (10961271)|METHOD_EXIT|[1]|docappcontroller
15:09:45.0 (12136711)|SYSTEM_MODE_ENTER|true
15:09:45.0 (12764960)|SYSTEM_MODE_ENTER|true
15:09:45.0 (13790614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
15:09:45.0 (13801578)|VARIABLE_SCOPE_BEGIN|[146]|this|docappcontroller|true|false
15:09:45.0 (13863732)|VARIABLE_ASSIGNMENT|[146]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (13874464)|STATEMENT_EXECUTE|[146]
15:09:45.0 (13876454)|STATEMENT_EXECUTE|[147]
15:09:45.0 (13880258)|HEAP_ALLOCATE|[147]|Bytes:9
15:09:45.0 (13928577)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (13993317)|HEAP_ALLOCATE|[147]|Bytes:41
15:09:45.0 (14013353)|HEAP_ALLOCATE|[147]|Bytes:50
15:09:45.0 (14032071)|USER_DEBUG|[147]|DEBUG|hello--->Doctor__c:{Speciality__c=General Surgery}
15:09:45.0 (14071321)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (14101918)|STATEMENT_EXECUTE|[148]
15:09:45.0 (14103884)|STATEMENT_EXECUTE|[149]
15:09:45.0 (14130627)|HEAP_ALLOCATE|[149]|Bytes:4
15:09:45.0 (14137558)|HEAP_ALLOCATE|[149]|Bytes:104
15:09:45.0 (14148098)|HEAP_ALLOCATE|[149]|Bytes:4
15:09:45.0 (14158862)|HEAP_ALLOCATE|[149]|Bytes:7
15:09:45.0 (14192058)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (14414990)|SOQL_EXECUTE_BEGIN|[149]|Aggregations:0|SELECT Id, Name, End_Time__c, Speciality__c, Start_Time__c FROM Doctor__c WHERE Speciality__c = :tmpVar1
15:09:45.0 (17717131)|SOQL_EXECUTE_END|[149]|Rows:2
15:09:45.0 (17736777)|HEAP_ALLOCATE|[149]|Bytes:12
15:09:45.0 (17755802)|HEAP_ALLOCATE|[149]|Bytes:227
15:09:45.0 (17782631)|HEAP_ALLOCATE|[149]|Bytes:12
15:09:45.0 (17812688)|HEAP_ALLOCATE|[149]|Bytes:24
15:09:45.0 (17823666)|HEAP_ALLOCATE|[149]|Bytes:4
15:09:45.0 (17828962)|HEAP_ALLOCATE|[149]|Bytes:24
15:09:45.0 (17833933)|HEAP_ALLOCATE|[149]|Bytes:4
15:09:45.0 (17886369)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (17925910)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x542bbd4e
15:09:45.0 (17950500)|VARIABLE_ASSIGNMENT|[136]|this.Docmap|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x65b8305e
15:09:45.0 (17964423)|STATEMENT_EXECUTE|[152]
15:09:45.0 (18005476)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Docmap":"0x542bbd4e","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (18082488)|USER_DEBUG|[152]|DEBUG|{a260H000001koYeQAI=Doctor__c:{Id=a260H000001koYeQAI, Name=Doc1, End_Time__c=18:00:00.000Z, Speciality__c=General Surgery, Start_Time__c=09:00:00.000Z}, a260H000001koYjQAI=Doctor__c:{Id=a260H000001koYjQAI, Name=doc 2, End_Time__c=19:00:00.000Z, Speciality__c=General Surgery, Start_Time__c=12:00:00.000Z}}
15:09:45.0 (18095974)|STATEMENT_EXECUTE|[155]
15:09:45.21 (21346671)|SYSTEM_MODE_ENTER|true
15:09:45.21 (21399294)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:09:45.21 (21407752)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
15:09:45.21 (21430223)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x23bbe1f9
15:09:45.21 (21436591)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
15:09:45.21 (21444405)|VARIABLE_ASSIGNMENT|[88]|escape|null
15:09:45.21 (21522754)|SYSTEM_MODE_ENTER|true
15:09:45.21 (21554704)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:09:45.21 (21561377)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
15:09:45.21 (21578783)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x23bbe1f9
15:09:45.0 (21928855)|SYSTEM_MODE_ENTER|true
15:09:45.22 (22335510)|SYSTEM_MODE_ENTER|true
15:09:45.22 (22383862)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:09:45.22 (22391876)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
15:09:45.22 (22413143)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x23bbe1f9
15:09:45.22 (22419269)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
15:09:45.22 (22426651)|VARIABLE_ASSIGNMENT|[88]|escape|null
15:09:45.22 (22530691)|SYSTEM_MODE_ENTER|true
15:09:45.22 (22561821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:09:45.22 (22568402)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
15:09:45.22 (22586390)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x23bbe1f9
15:09:45.0 (23492097)|SYSTEM_MODE_ENTER|true
15:09:45.0 (25441901)|SYSTEM_MODE_ENTER|true
15:09:45.0 (25485167)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
15:09:45.0 (25494447)|VARIABLE_SCOPE_BEGIN|[160]|this|docappcontroller|true|false
15:09:45.0 (25530455)|VARIABLE_ASSIGNMENT|[160]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Docmap":"0x542bbd4e","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (25541302)|STATEMENT_EXECUTE|[160]
15:09:45.0 (25543391)|STATEMENT_EXECUTE|[162]
15:09:45.0 (25556050)|HEAP_ALLOCATE|[162]|Bytes:4
15:09:45.0 (25585171)|VARIABLE_SCOPE_BEGIN|[162]|options|List<System.SelectOption>|true|false
15:09:45.0 (25607012)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:09:45.0 (25617036)|VARIABLE_ASSIGNMENT|[162]|options|[]|0x544e801f
15:09:45.0 (25622762)|STATEMENT_EXECUTE|[163]
15:09:45.0 (25629934)|HEAP_ALLOCATE|[163]|Bytes:8
15:09:45.0 (25680264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:09:45.0 (25724449)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Docmap":"0x542bbd4e","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
15:09:45.0 (25736713)|STATEMENT_EXECUTE|[164]
15:09:45.0 (25765196)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x4bfd6127","Docdum":"0x1b6cb2c3","Docmap":"0x542bbd4e","Initialselected":0,"timewraplistInitial":"0x74b37a8c"}|0x65b8305e
