42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:01:47.0 (80165)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
16:01:47.0 (128670)|EXECUTION_STARTED
16:01:47.0 (134630)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
16:01:47.0 (1609875)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
16:01:47.0 (7708972)|HEAP_ALLOCATE|[72]|Bytes:3
16:01:47.0 (7743709)|HEAP_ALLOCATE|[77]|Bytes:152
16:01:47.0 (7754912)|HEAP_ALLOCATE|[342]|Bytes:408
16:01:47.0 (7766296)|HEAP_ALLOCATE|[355]|Bytes:408
16:01:47.0 (7776406)|HEAP_ALLOCATE|[467]|Bytes:48
16:01:47.0 (7800143)|HEAP_ALLOCATE|[139]|Bytes:6
16:01:47.0 (10469444)|VF_DESERIALIZE_VIEWSTATE_END
16:01:47.11 (11097727)|SYSTEM_MODE_ENTER|true
16:01:47.11 (11166691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
16:01:47.11 (11175642)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
16:01:47.11 (11186215)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
16:01:47.11 (11191412)|STATEMENT_EXECUTE|[1]
16:01:47.12 (12026401)|SYSTEM_MODE_ENTER|true
16:01:47.12 (12081426)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:01:47.12 (12093080)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
16:01:47.12 (12128084)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x3ed30a77
16:01:47.12 (12135940)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
16:01:47.12 (12145504)|VARIABLE_ASSIGNMENT|[88]|escape|null
16:01:47.0 (12336661)|SYSTEM_MODE_ENTER|true
16:01:47.0 (12360845)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
16:01:47.0 (12368628)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
16:01:47.0 (12372790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
16:01:47.0 (12376229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:01:47.0 (12383432)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
16:01:47.0 (12388627)|STATEMENT_EXECUTE|[1]
16:01:47.0 (12392744)|STATEMENT_EXECUTE|[1]
16:01:47.0 (12394377)|STATEMENT_EXECUTE|[205]
16:01:47.0 (12398348)|METHOD_EXIT|[1]|docappcontroller
16:01:47.0 (15044713)|SYSTEM_MODE_ENTER|true
16:01:47.0 (16868850)|SYSTEM_MODE_ENTER|true
16:01:47.0 (18100699)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:01:47.0 (18113682)|VARIABLE_SCOPE_BEGIN|[150]|this|docappcontroller|true|false
16:01:47.0 (18171969)|VARIABLE_ASSIGNMENT|[150]|this|{"aptdum":"0xe8882","Docdum":"0x21574a7c","Initialselected":0,"timewraplistInitial":"0x583b9e2c"}|0x58a13f57
16:01:47.0 (18183884)|STATEMENT_EXECUTE|[150]
16:01:47.0 (18185875)|STATEMENT_EXECUTE|[151]
16:01:47.0 (18189742)|HEAP_ALLOCATE|[151]|Bytes:9
16:01:47.0 (18257634)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0xe8882","Docdum":"0x21574a7c","Initialselected":0,"timewraplistInitial":"0x583b9e2c"}|0x58a13f57
16:01:47.0 (18328355)|HEAP_ALLOCATE|[151]|Bytes:41
16:01:47.0 (18353447)|HEAP_ALLOCATE|[151]|Bytes:50
16:01:47.0 (18372151)|USER_DEBUG|[151]|DEBUG|hello--->Doctor__c:{Speciality__c=General Surgery}
16:01:47.0 (18417286)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0xe8882","Docdum":"0x21574a7c","Initialselected":0,"timewraplistInitial":"0x583b9e2c"}|0x58a13f57
