42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:27.0 (57289)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
14:24:27.0 (202199)|EXECUTION_STARTED
14:24:27.0 (206959)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
14:24:27.0 (1131178)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
14:24:27.0 (13442276)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:27.0 (13729015)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:27.0 (13742308)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:27.0 (13754287)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:27.0 (13765184)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:27.0 (13819884)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:27.0 (16531526)|VF_DESERIALIZE_VIEWSTATE_END
14:24:27.17 (17160120)|SYSTEM_MODE_ENTER|true
14:24:27.17 (17499429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
14:24:27.17 (17524343)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:24:27.17 (17546506)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
14:24:27.17 (17553052)|STATEMENT_EXECUTE|[1]
14:24:27.18 (18419292)|SYSTEM_MODE_ENTER|true
14:24:27.18 (18473086)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:24:27.18 (18481374)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
14:24:27.18 (18706441)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x174bd6a5
14:24:27.18 (18715171)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
14:24:27.18 (18724245)|VARIABLE_ASSIGNMENT|[88]|escape|null
14:24:27.0 (19041857)|SYSTEM_MODE_ENTER|true
14:24:27.0 (19066129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
14:24:27.0 (19073177)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
14:24:27.0 (19077705)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
14:24:27.0 (19081285)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
14:24:27.0 (19088082)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
14:24:27.0 (19093493)|STATEMENT_EXECUTE|[1]
14:24:27.0 (19096741)|STATEMENT_EXECUTE|[1]
14:24:27.0 (19098338)|STATEMENT_EXECUTE|[175]
14:24:27.0 (19102506)|METHOD_EXIT|[1]|docappcontroller
14:24:27.0 (21510429)|SYSTEM_MODE_ENTER|true
14:24:27.0 (23192071)|SYSTEM_MODE_ENTER|true
14:24:27.0 (24259465)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:24:27.0 (24271041)|VARIABLE_SCOPE_BEGIN|[120]|this|docappcontroller|true|false
14:24:27.0 (24330011)|VARIABLE_ASSIGNMENT|[120]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (24340991)|STATEMENT_EXECUTE|[120]
14:24:27.0 (24343054)|STATEMENT_EXECUTE|[121]
14:24:27.0 (24346707)|HEAP_ALLOCATE|[121]|Bytes:9
14:24:27.0 (24393011)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (24449512)|HEAP_ALLOCATE|[121]|Bytes:41
14:24:27.0 (24468276)|HEAP_ALLOCATE|[121]|Bytes:50
14:24:27.0 (24487770)|USER_DEBUG|[121]|DEBUG|hello--->Doctor__c:{Speciality__c=General Surgery}
14:24:27.0 (24525341)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (24551572)|STATEMENT_EXECUTE|[122]
14:24:27.0 (24559572)|STATEMENT_EXECUTE|[123]
14:24:27.0 (24582859)|HEAP_ALLOCATE|[123]|Bytes:4
14:24:27.0 (24589226)|HEAP_ALLOCATE|[123]|Bytes:104
14:24:27.0 (24599160)|HEAP_ALLOCATE|[123]|Bytes:4
14:24:27.0 (24607955)|HEAP_ALLOCATE|[123]|Bytes:7
14:24:27.0 (24640264)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (24893152)|SOQL_EXECUTE_BEGIN|[123]|Aggregations:0|SELECT Id, Name, End_Time__c, Speciality__c, Start_Time__c FROM Doctor__c WHERE Speciality__c = :tmpVar1
14:24:27.0 (40232647)|SOQL_EXECUTE_END|[123]|Rows:2
14:24:27.0 (40260465)|HEAP_ALLOCATE|[123]|Bytes:12
14:24:27.0 (40284740)|HEAP_ALLOCATE|[123]|Bytes:227
14:24:27.0 (40321450)|HEAP_ALLOCATE|[123]|Bytes:12
14:24:27.0 (40362286)|HEAP_ALLOCATE|[123]|Bytes:24
14:24:27.0 (40376245)|HEAP_ALLOCATE|[123]|Bytes:4
14:24:27.0 (40382729)|HEAP_ALLOCATE|[123]|Bytes:24
14:24:27.0 (40389925)|HEAP_ALLOCATE|[123]|Bytes:4
14:24:27.0 (40448811)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (40608067)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x1f27d7e2
14:24:27.0 (40922767)|VARIABLE_ASSIGNMENT|[110]|this.Docmap|{"a260H000001koYjQAI":{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000},"a260H000001koYeQAI":{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}}|0x290af4ac
14:24:27.0 (40945716)|STATEMENT_EXECUTE|[126]
14:24:27.0 (41004422)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Docmap":"0x1f27d7e2","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (41115307)|USER_DEBUG|[126]|DEBUG|{a260H000001koYeQAI=Doctor__c:{Id=a260H000001koYeQAI, Name=Doc1, End_Time__c=18:00:00.000Z, Speciality__c=General Surgery, Start_Time__c=09:00:00.000Z}, a260H000001koYjQAI=Doctor__c:{Id=a260H000001koYjQAI, Name=doc 2, End_Time__c=19:00:00.000Z, Speciality__c=General Surgery, Start_Time__c=12:00:00.000Z}}
14:24:27.0 (41133622)|STATEMENT_EXECUTE|[129]
14:24:27.46 (46315070)|SYSTEM_MODE_ENTER|true
14:24:27.46 (46400742)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:24:27.46 (46411528)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
14:24:27.46 (46444131)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x174bd6a5
14:24:27.46 (46452842)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
14:24:27.46 (46463847)|VARIABLE_ASSIGNMENT|[88]|escape|null
14:24:27.46 (46575901)|SYSTEM_MODE_ENTER|true
14:24:27.46 (46617751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:24:27.46 (46626135)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
14:24:27.46 (46658241)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x174bd6a5
14:24:27.0 (47147973)|SYSTEM_MODE_ENTER|true
14:24:27.47 (47732845)|SYSTEM_MODE_ENTER|true
14:24:27.47 (47791674)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:24:27.47 (47801239)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
14:24:27.47 (47827164)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x174bd6a5
14:24:27.47 (47833707)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
14:24:27.47 (47841455)|VARIABLE_ASSIGNMENT|[88]|escape|null
14:24:27.47 (47965214)|SYSTEM_MODE_ENTER|true
14:24:27.47 (47998346)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:24:27.47 (48005120)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
14:24:27.47 (48025114)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x174bd6a5
14:24:27.0 (49013263)|SYSTEM_MODE_ENTER|true
14:24:27.0 (51242345)|SYSTEM_MODE_ENTER|true
14:24:27.0 (51294547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:24:27.0 (51306062)|VARIABLE_SCOPE_BEGIN|[134]|this|docappcontroller|true|false
14:24:27.0 (51351750)|VARIABLE_ASSIGNMENT|[134]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Docmap":"0x1f27d7e2","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (51365652)|STATEMENT_EXECUTE|[134]
14:24:27.0 (51368433)|STATEMENT_EXECUTE|[136]
14:24:27.0 (51383204)|HEAP_ALLOCATE|[136]|Bytes:4
14:24:27.0 (51417959)|VARIABLE_SCOPE_BEGIN|[136]|options|List<System.SelectOption>|true|false
14:24:27.0 (51446375)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (51458687)|VARIABLE_ASSIGNMENT|[136]|options|[]|0x21ae67ca
14:24:27.0 (51467121)|STATEMENT_EXECUTE|[137]
14:24:27.0 (51475684)|HEAP_ALLOCATE|[137]|Bytes:8
14:24:27.0 (51543636)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (51600098)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Docmap":"0x1f27d7e2","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (51617318)|STATEMENT_EXECUTE|[138]
14:24:27.0 (51682306)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Docmap":"0x1f27d7e2","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (51722511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:24:27.0 (51743270)|HEAP_ALLOCATE|[139]|Bytes:237
14:24:27.0 (51870365)|HEAP_ALLOCATE|[139]|Bytes:5
14:24:27.0 (51902914)|HEAP_ALLOCATE|[139]|Bytes:24
14:24:27.0 (51912017)|VARIABLE_SCOPE_BEGIN|[139]|doc|Doctor__c|true|false
14:24:27.0 (51934232)|VARIABLE_ASSIGNMENT|[139]|doc|{"Id":"a260H000001koYjQAI","Name":"doc 2","End_Time__c":68400000,"Speciality__c":"General Surgery","Start_Time__c":43200000}|0x6136bf32
14:24:27.0 (51942201)|STATEMENT_EXECUTE|[139]
14:24:27.0 (51944356)|STATEMENT_EXECUTE|[140]
14:24:27.0 (51979893)|HEAP_ALLOCATE|[140]|Bytes:18
14:24:27.0 (52037515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (52055515)|HEAP_ALLOCATE|[139]|Bytes:5
14:24:27.0 (52066802)|HEAP_ALLOCATE|[139]|Bytes:24
14:24:27.0 (52074084)|VARIABLE_SCOPE_BEGIN|[139]|doc|Doctor__c|true|false
14:24:27.0 (52092038)|VARIABLE_ASSIGNMENT|[139]|doc|{"Id":"a260H000001koYeQAI","Name":"Doc1","End_Time__c":64800000,"Speciality__c":"General Surgery","Start_Time__c":32400000}|0x631e4239
14:24:27.0 (52098357)|STATEMENT_EXECUTE|[139]
14:24:27.0 (52100368)|STATEMENT_EXECUTE|[140]
14:24:27.0 (52109539)|HEAP_ALLOCATE|[140]|Bytes:18
14:24:27.0 (52122447)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (52132838)|HEAP_ALLOCATE|[139]|Bytes:5
14:24:27.0 (52142775)|VARIABLE_ASSIGNMENT|[139]|doc|null|
14:24:27.0 (52148564)|STATEMENT_EXECUTE|[146]
14:24:27.0 (52340257)|SYSTEM_MODE_ENTER|true
14:24:27.0 (52472699)|SYSTEM_MODE_ENTER|true
14:24:27.0 (53356554)|SYSTEM_MODE_ENTER|true
14:24:27.0 (53400511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:24:27.0 (53410195)|VARIABLE_SCOPE_BEGIN|[151]|this|docappcontroller|true|false
14:24:27.0 (53444275)|VARIABLE_ASSIGNMENT|[151]|this|{"aptdum":"0x62923d65","Docdum":"0x2383ae38","Docmap":"0x1f27d7e2","Initialselected":0,"timewraplistInitial":"0x675cf13a"}|0x290af4ac
14:24:27.0 (53454735)|STATEMENT_EXECUTE|[151]
14:24:27.0 (53456855)|STATEMENT_EXECUTE|[153]
14:24:27.0 (53466822)|HEAP_ALLOCATE|[153]|Bytes:4
14:24:27.0 (53489699)|VARIABLE_SCOPE_BEGIN|[153]|options|List<System.SelectOption>|true|false
14:24:27.0 (53511105)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (53520008)|VARIABLE_ASSIGNMENT|[153]|options|[]|0x5d7ab203
14:24:27.0 (53527342)|STATEMENT_EXECUTE|[154]
14:24:27.0 (53587588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (53598723)|STATEMENT_EXECUTE|[157]
14:24:27.0 (53604528)|HEAP_ALLOCATE|[157]|Bytes:2
14:24:27.0 (53632100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (53639655)|STATEMENT_EXECUTE|[158]
14:24:27.0 (53643856)|HEAP_ALLOCATE|[158]|Bytes:2
14:24:27.0 (53665471)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:27.0 (53672276)|STATEMENT_EXECUTE|[163]
14:24:27.0 (53808757)|SYSTEM_MODE_ENTER|true
14:24:27.0 (55357262)|VF_SERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
14:24:27.0 (71161420)|VF_SERIALIZE_VIEWSTATE_END
14:24:27.0 (77944532)|CODE_UNIT_STARTED|[EXTERNAL]|Generate Metadata
14:24:27.0 (79506572)|CODE_UNIT_FINISHED|Generate Metadata
14:24:27.81 (81920248)|CUMULATIVE_LIMIT_USAGE
14:24:27.81 (81920248)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 2 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:24:27.81 (81920248)|CUMULATIVE_LIMIT_USAGE_END

14:24:27.0 (81959218)|CODE_UNIT_FINISHED|VF: /apex/docapp
14:24:27.0 (82737545)|EXECUTION_FINISHED
