42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:17:52.0 (285249)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
16:17:52.0 (425653)|EXECUTION_STARTED
16:17:52.0 (432147)|CODE_UNIT_STARTED|[EXTERNAL]|0660H000004OdRk|VF: /apex/docapp
16:17:52.0 (1451959)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660H000004OdRk
16:17:52.0 (7090503)|HEAP_ALLOCATE|[72]|Bytes:3
16:17:52.0 (7161230)|HEAP_ALLOCATE|[77]|Bytes:152
16:17:52.0 (7174634)|HEAP_ALLOCATE|[342]|Bytes:408
16:17:52.0 (7185844)|HEAP_ALLOCATE|[355]|Bytes:408
16:17:52.0 (7196924)|HEAP_ALLOCATE|[467]|Bytes:48
16:17:52.0 (7225535)|HEAP_ALLOCATE|[139]|Bytes:6
16:17:52.0 (9973439)|VF_DESERIALIZE_VIEWSTATE_END
16:17:52.10 (10586434)|SYSTEM_MODE_ENTER|true
16:17:52.10 (10750952)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
16:17:52.10 (10776121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
16:17:52.10 (10797541)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
16:17:52.10 (10804501)|STATEMENT_EXECUTE|[1]
16:17:52.11 (11694132)|SYSTEM_MODE_ENTER|true
16:17:52.11 (11749699)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:17:52.11 (11757745)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
16:17:52.11 (11792296)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x7b7b39c8
16:17:52.11 (11799492)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
16:17:52.11 (11809148)|VARIABLE_ASSIGNMENT|[88]|escape|null
16:17:52.0 (11988757)|SYSTEM_MODE_ENTER|true
16:17:52.0 (12017084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
16:17:52.0 (12025592)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:248
16:17:52.0 (12029661)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:53
16:17:52.0 (12033357)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:17:52.0 (12040020)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
16:17:52.0 (12045535)|STATEMENT_EXECUTE|[1]
16:17:52.0 (12050478)|STATEMENT_EXECUTE|[1]
16:17:52.0 (12055086)|STATEMENT_EXECUTE|[208]
16:17:52.0 (12059492)|METHOD_EXIT|[1]|docappcontroller
16:17:52.0 (15354013)|SYSTEM_MODE_ENTER|true
16:17:52.0 (17479690)|SYSTEM_MODE_ENTER|true
16:17:52.0 (18509222)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:17:52.0 (18521068)|VARIABLE_SCOPE_BEGIN|[150]|this|docappcontroller|true|false
16:17:52.0 (18577651)|VARIABLE_ASSIGNMENT|[150]|this|{"aptdum":"0x593b39b8","Docdum":"0x428dbf1e","Initialselected":0,"timewraplistInitial":"0x509f751"}|0x74faa423
16:17:52.0 (18588552)|STATEMENT_EXECUTE|[150]
16:17:52.0 (18590596)|STATEMENT_EXECUTE|[151]
16:17:52.0 (18594779)|HEAP_ALLOCATE|[151]|Bytes:9
16:17:52.0 (18656378)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x593b39b8","Docdum":"0x428dbf1e","Initialselected":0,"timewraplistInitial":"0x509f751"}|0x74faa423
16:17:52.0 (18722015)|HEAP_ALLOCATE|[151]|Bytes:35
16:17:52.0 (18742475)|HEAP_ALLOCATE|[151]|Bytes:44
16:17:52.0 (18761588)|USER_DEBUG|[151]|DEBUG|hello--->Doctor__c:{Speciality__c=Neurology}
