34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:02:01.0 (316598)|USER_INFO|[EXTERNAL]|005i0000002qYvT|anton@igate.com|India Standard Time|GMT+05:30
16:02:01.0 (345489)|EXECUTION_STARTED
16:02:01.0 (350269)|CODE_UNIT_STARTED|[EXTERNAL]|01pi0000007Fbf4|test every second
16:02:01.0 (3703801)|HEAP_ALLOCATE|[72]|Bytes:3
16:02:01.0 (3773208)|HEAP_ALLOCATE|[77]|Bytes:152
16:02:01.0 (3789798)|HEAP_ALLOCATE|[342]|Bytes:408
16:02:01.0 (3802974)|HEAP_ALLOCATE|[355]|Bytes:408
16:02:01.0 (3813682)|HEAP_ALLOCATE|[467]|Bytes:48
16:02:01.0 (3841243)|HEAP_ALLOCATE|[139]|Bytes:6
16:02:01.0 (19596927)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
16:02:01.0 (19647344)|SYSTEM_METHOD_ENTRY|[1]|SchedulableContextImpl.SchedulableContextImpl()
16:02:01.0 (19654802)|STATEMENT_EXECUTE|[1]
16:02:01.0 (19673255)|SYSTEM_METHOD_EXIT|[1]|SchedulableContextImpl
16:02:01.0 (19682394)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:02:01.0 (19687874)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:02:01.0 (19694538)|VARIABLE_SCOPE_BEGIN|[4]|this|System.SchedulableContextImpl|true|false
16:02:01.0 (19746312)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x486f9664
16:02:01.0 (19753678)|VARIABLE_SCOPE_BEGIN|[4]|triggerId|Id|false|false
16:02:01.0 (19835465)|VARIABLE_ASSIGNMENT|[4]|triggerId|"08e0H00002GRz58QAD"
16:02:01.0 (19966991)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:02:01.0 (19978534)|METHOD_ENTRY|[1]|01pi0000007Fbf4|accchildupdate_scheduler.accchildupdate_scheduler()
16:02:01.0 (19983981)|STATEMENT_EXECUTE|[1]
